$GPGGA,120426,5200.000727,N,422.466982,E,1,17,0.7,42.9,M,,M,,*49
$GPGGA,120427,5200.000727,N,422.466982,E,1,16,0.7,42.9,M,,M,,*49
$GPGGA,120428,5200.000727,N,422.466982,E,1,18,0.7,42.9,M,,M,,*48
$GPGGA,120429,5200.000727,N,422.466982,E,1,16,0.8,42.9,M,,M,,*48
$GPGGA,120430,5200.000727,N,422.466982,E,1,15,0.8,42.9,M,,M,,*43
$GPGGA,120431,5200.000727,N,422.466982,E,1,15,0.8,42.9,M,,M,,*42
$GPGGA,120432,5200.000727,N,422.466982,E,1,13,0.9,42.9,M,,M,,*46
$GPGGA,120433,5200.000727,N,422.466982,E,1,13,0.9,42.9,M,,M,,*47
$GPGGA,120434,5200.000727,N,422.466982,E,1,16,0.8,42.9,M,,M,,*44
$GPGGA,120435,5200.000727,N,422.466982,E,1,17,0.8,42.9,M,,M,,*44
$GPGGA,120436,5200.000727,N,422.466982,E,1,16,0.8,42.9,M,,M,,*46
$GPGGA,120437,5200.000727,N,422.466982,E,1,17,0.7,42.9,M,,M,,*49
$GPGGA,120438,5200.000727,N,422.466982,E,1,15,0.8,42.9,M,,M,,*4B
$GPGGA,120439,5200.000727,N,422.466982,E,1,13,0.8,42.9,M,,M,,*4C
$GPGGA,120440,5200.000727,N,422.466982,E,1,15,0.8,42.9,M,,M,,*44
$GPGGA,120441,5200.000727,N,422.466982,E,1,18,0.7,42.9,M,,M,,*47
